"ID","fixed.acidity","volatile.acidity","citric.acid","residual.sugar","chlorides","free.sulfur.dioxide","total.sulfur.dioxide","density","pH","sulphates","alcohol","quality","type","location","type_numeric"
438,6.2,0.26,0.32,15.3,0.031,64,185,0.99835,3.31,0.61,9.4,5,"white","California",4
439,8.1,0.2,0.36,9.7,0.044,63,162,0.997,3.1,0.46,10,6,"white","California",4
440,7.4,0.6,0.26,2.1,0.083,17,91,0.99616,3.29,0.56,9.8,6,"red","California",2
442,7,0.32,0.29,4.9,0.036,41,150,0.99168,3.38,0.43,12.2,6,"white","California",4
443,7.2,0.17,0.37,6.9,0.059,47,128,0.99322,3.08,0.46,11,7,"white","California",4
444,9.9,0.4,0.53,6.7,0.097,6,19,0.9986,3.27,0.82,11.7,7,"red","California",2
445,7.6,0.41,0.33,2.5,0.078,6,23,0.9957,3.3,0.58,11.2,5,"red","California",2
446,8.3,0.2,0.74,4.45,0.044,33,130,0.9924,3.25,0.42,12.2,6,"white","California",4
447,6.4,0.38,0.14,2.2,0.038,15,25,0.99514,3.44,0.65,11.1,6,"red","California",2
449,7.3,0.25,0.36,13.1,0.05,35,200,0.9986,3.04,0.46,8.9,7,"white","California",4
451,6.1,0.22,0.4,1.85,0.031,25,111,0.98966,3.03,0.3,11.8,7,"white","California",4
452,6.7,0.24,0.46,2.2,0.033,19,111,0.99045,3.1,0.62,11.9,6,"white","California",4
453,6.8,0.26,0.46,8.3,0.037,49,173,0.99601,3.17,0.47,9.3,5,"white","California",4
454,5.7,0.26,0.24,17.8,0.059,23,124,0.99773,3.3,0.5,10.1,5,"white","California",4
455,10.2,0.34,0.48,2.1,0.052,5,9,0.99458,3.2,0.69,12.1,7,"red","California",2
456,10.4,0.41,0.55,3.2,0.076,22,54,0.9996,3.15,0.89,9.9,6,"red","California",2
457,7.1,0.2,0.31,6.85,0.053,32,211,0.99587,3.31,0.59,10.4,6,"white","California",4
458,6.7,0.28,0.34,8.9,0.048,32,111,0.99455,3.25,0.54,11,7,"white","California",4
459,9.1,0.28,0.46,9,0.114,3,9,0.99901,3.18,0.6,10.9,6,"red","California",2
461,5.4,0.58,0.08,1.9,0.059,20,31,0.99484,3.5,0.64,10.2,6,"red","California",2
464,7,0.24,0.3,4.2,0.04,41,213,0.9927,3.28,0.49,11.8,6,"white","California",4
466,6.2,0.35,0.25,18.4,0.051,28,182,0.99946,3.13,0.62,9.3,6,"white","California",4
468,6.8,0.27,0.49,1.2,0.044,35,126,0.99,3.13,0.48,12.1,7,"white","California",4
469,7.8,0.19,0.32,7.4,0.015,47,124,0.99278,2.99,0.39,11,6,"white","California",4
470,5.6,0.28,0.28,4.2,0.044,52,158,0.992,3.35,0.44,10.7,7,"none","California",1
472,7.6,0.17,0.36,4.5,0.042,26,102,0.99427,3.09,0.47,9.5,5,"none","California",1
473,5.7,0.22,0.29,3.5,0.04,27,146,0.98999,3.17,0.36,12.1,6,"none","California",1
476,6.1,0.27,0.31,1.5,0.035,17,83,0.99076,3.32,0.44,11.1,7,"white","California",4
480,7,0.27,0.74,1.3,0.173,34,121,0.99334,3.04,0.46,9.2,6,"white","California",4
481,6.5,0.23,0.2,7.5,0.05,44,179,0.99504,3.18,0.48,9.533333333,5,"white","California",4
482,6.4,0.22,0.32,4.9,0.046,50,156,0.99316,3.38,0.55,11.2,6,"white","California",4
483,6.1,0.4,0.16,1.8,0.069,11,25,0.9955,3.42,0.74,10.1,7,"red","California",2
484,6.6,0.17,0.3,1.1,0.031,13,73,0.99095,3.17,0.58,11,6,"white","California",4
487,7.5,0.18,0.31,11.7,0.051,24,94,0.997,3.19,0.44,9.5,7,"white","California",4
490,6.1,0.23,0.27,9.8,0.055,74,134,0.99534,3.16,0.4,10.2,6,"white","California",4
493,6.3,0.3,0.29,2.1,0.048,33,142,0.98956,3.22,0.46,12.9,7,"white","California",4
495,7.5,0.57,0.02,2.6,0.077,11,35,0.99557,3.36,0.62,10.8,6,"red","California",2
497,5.7,0.21,0.24,2.3,0.047,60,189,0.995,3.65,0.72,10.1,6,"white","California",4
501,6.9,0.765,0.18,2.4,0.243,5.5,48,0.99612,3.4,0.6,10.3,6,"red","California",2
502,6.3,0.22,0.57,1.4,0.208,14,96,0.9932,3.16,0.43,10,6,"white","California",4
504,5.7,0.18,0.26,2.2,0.023,21,95,0.9893,3.07,0.54,12.3,6,"white","California",4
505,6.4,0.17,0.32,2.4,0.048,41,200,0.9938,3.5,0.5,9.7,6,"white","California",4
506,6,0.25,0.4,5.7,0.052,56,152,0.99398,3.16,0.88,10.5,6,"white","California",4
508,8.1,0.24,0.32,10.5,0.03,34,105,0.99407,3.11,0.42,11.8,6,"white","California",4
509,7,0.26,0.34,10.9,0.038,25,84,0.99432,3.11,0.34,10.9,6,"white","California",4
510,7.1,0.18,0.36,1.4,0.043,31,87,0.9898,3.26,0.37,12.7,7,"white","California",4
511,6.5,0.22,0.31,3.9,0.046,17,106,0.99098,3.15,0.31,11.5,5,"white","California",4
512,7.4,0.21,0.8,12.3,0.038,77,183,0.99778,2.95,0.48,9,5,"white","California",4
513,6.6,0.27,0.33,1.4,0.042,24,183,0.99215,3.29,0.46,10.7,5,"white","California",4
515,5.9,0.23,0.24,1.6,0.037,32,115,0.99076,3.21,0.51,11.4,6,"white","California",4
516,6.2,0.3,0.42,2.2,0.036,28,128,0.9901,3.13,0.38,11.6,6,"white","California",4
517,6.1,0.24,0.27,11.5,0.05,51,133,0.99476,3.22,0.37,10.8,6,"white","California",4
521,6.7,0.24,0.32,9,0.023,20,109,0.99262,3.34,0.35,12.6,6,"white","California",4
522,6.7,0.16,0.49,2.4,0.046,57,187,0.9952,3.62,0.81,10.4,6,"white","California",4
523,7.9,0.58,0.23,2.3,0.076,23,94,0.99686,3.21,0.58,9.5,6,"red","California",2
524,7.9,0.12,0.49,5.2,0.049,33,152,0.9952,3.18,0.47,10.6,6,"white","California",4
525,5.9,0.29,0.28,3.2,0.035,16,117,0.98959,3.26,0.42,12.6,6,"white","California",4
526,7.4,0.635,0.1,2.4,0.08,16,33,0.99736,3.58,0.69,10.8,7,"red","California",2
529,5.2,0.155,0.33,1.6,0.028,13,59,0.98975,3.3,0.84,11.9,8,"white","California",4
530,7.4,0.21,0.8,12.3,0.038,77,183,0.99778,2.95,0.48,9,5,"white","California",4
531,6.8,0.23,0.29,15.4,0.073,56,173,0.9984,3.06,0.41,8.7,6,"white","California",4
537,5.6,0.18,0.58,1.25,0.034,29,129,0.98984,3.51,0.6,12,7,"none","California",1
539,7,0.2,0.34,5.7,0.035,32,83,0.9928,3.19,0.46,11.5,6,"none","California",1
540,10.4,0.43,0.5,2.3,0.068,13,19,0.996,3.1,0.87,11.4,6,"none","California",1
542,8,0.22,0.32,10.4,0.043,63,201,0.997,3.11,0.53,9.5,6,"white","California",4
544,6.1,0.18,0.36,2,0.038,20,249.5,0.9923,3.37,0.79,11.3,6,"white","California",4
545,7.1,0.23,0.39,1.6,0.032,12,65,0.9898,3.25,0.4,12.7,7,"white","California",4
547,8.3,0.2,0.49,1.7,0.038,38,167,0.9939,3.05,0.37,10.1,6,"white","California",4
549,6.4,0.15,0.31,1.1,0.044,25,96,0.9932,3.54,0.51,10.3,6,"white","California",4
550,6.5,0.28,0.38,7.8,0.031,54,216,0.99154,3.03,0.42,13.1,6,"white","California",4
554,5.9,0.34,0.22,2.4,0.03,19,135,0.9894,3.41,0.78,13.9,7,"white","California",4
555,6.9,0.37,0.23,9.5,0.057,54,166,0.99568,3.23,0.42,10,5,"white","California",4
556,7.4,0.19,0.31,14.5,0.045,39,193,0.9986,3.1,0.5,9.2,6,"white","California",4
558,6.3,0.23,0.21,5.1,0.035,29,142,0.9942,3.36,0.33,10.1,7,"white","California",4
559,9.3,0.36,0.39,1.5,0.08,41,55,0.99652,3.47,0.73,10.9,6,"red","California",2
561,6.8,0.56,0.03,1.7,0.084,18,35,0.9968,3.44,0.63,10,6,"red","California",2
563,6.1,0.24,0.26,1.7,0.033,61,134,0.9903,3.19,0.81,11.9,7,"white","California",4
566,6.8,0.41,0.3,8.8,0.045,28,131,0.9953,3.12,0.59,9.9,5,"white","California",4
567,7.7,0.64,0.21,2.2,0.077,32,133,0.9956,3.27,0.45,9.9,5,"red","California",2
568,7.1,0.34,0.49,1.5,0.027,26,126,0.99,3.3,0.33,12.2,7,"white","California",4
570,10.4,0.26,0.48,1.9,0.066,6,10,0.99724,3.33,0.87,10.9,6,"red","California",2
572,6.2,0.24,0.25,12.5,0.055,47,134,0.99758,3.3,0.51,9,5,"white","California",4
573,6.7,0.15,0.29,5,0.058,28,105,0.9946,3.52,0.44,10.2,7,"white","California",4
574,10.4,0.24,0.46,1.8,0.075,6,21,0.9976,3.25,1.02,10.8,7,"red","California",2
575,7.4,0.61,0.01,2,0.074,13,38,0.99748,3.48,0.65,9.8,5,"red","California",2
576,6.8,0.11,0.27,8.6,0.044,45,104,0.99454,3.2,0.37,9.9,6,"white","California",4
580,7.5,0.34,0.24,3.85,0.031,5,34,0.99098,3.01,0.36,11.8,4,"white","California",4
582,7.1,0.22,0.49,1.8,0.039,8,18,0.99344,3.39,0.56,12.4,6,"red","California",2
584,8.3,0.18,0.3,1.1,0.033,20,57,0.99109,3.02,0.51,11,6,"white","California",4
585,7,0.35,0.3,6.5,0.028,27,87,0.9936,3.4,0.42,11.4,7,"white","California",4
587,8.2,0.24,0.34,5.1,0.062,8,22,0.9974,3.22,0.94,10.9,6,"red","California",2
591,7.2,0.17,0.34,6.4,0.042,16,111,0.99278,2.99,0.4,10.8,6,"none","California",1
592,7.9,0.765,0,2,0.084,9,22,0.99619,3.33,0.68,10.9,6,"none","California",1
593,8,0.25,0.27,9.7,0.036,15,85,0.99406,2.99,0.36,11.2,6,"none","California",1
594,7.3,0.25,0.26,7.2,0.048,52,207,0.99587,3.12,0.37,9.2,5,"none","California",1
595,8.4,0.2,0.27,6.3,0.048,30,143,0.9966,3.25,0.5,9.1,6,"none","California",1
598,8.7,0.54,0.26,2.5,0.097,7,31,0.9976,3.27,0.6,9.3,6,"red","California",2
600,6.5,0.23,0.33,13.8,0.042,25,139,0.99695,3.35,0.56,10.4,6,"white","California",4
601,5.9,0.24,0.28,1.3,0.032,36,95,0.98889,3.08,0.64,12.9,7,"white","California",4
605,7.2,0.3,0.3,8.7,0.022,14,111,0.99576,3.11,0.61,10.6,5,"white","California",4
606,7.2,0.37,0.15,2,0.029,27,87,0.9903,3.3,0.59,12.6,7,"white","California",4
608,7.4,0.2,0.31,1.6,0.038,34,116,0.9912,3.25,0.39,12,7,"white","California",4
610,8.1,0.33,0.36,7.4,0.037,36,156,0.99592,3.19,0.54,10.6,6,"white","California",4
612,7.9,0.18,0.49,5.2,0.051,36,157,0.9953,3.18,0.48,10.6,6,"white","California",4
617,5.8,0.15,0.31,5.9,0.036,7,73,0.99152,3.2,0.43,11.9,6,"white","California",4
619,6.6,0.64,0.28,4.4,0.032,19,78,0.99036,3.11,0.62,12.9,6,"white","California",4
620,8,0.2,0.3,8.1,0.037,42,130,0.99379,3.1,0.67,11.8,6,"white","California",4
621,6.8,0.27,0.28,7.8,0.038,26,89,0.9915,3.24,0.34,12.5,6,"white","California",4
623,7.6,0.27,0.42,2.6,0.044,29,110,0.9912,3.31,0.51,12.7,6,"white","California",4
624,7,0.23,0.33,1,0.043,46,110,0.99118,3.04,0.65,10.8,6,"white","California",4
625,6.5,0.27,0.26,11,0.03,2,82,0.99402,3.07,0.36,11.2,5,"white","California",4
626,7.6,0.2,0.34,1.8,0.041,42,148,0.99335,3.35,0.66,11.1,6,"white","California",4
627,6.1,0.17,0.21,1.9,0.09,44,130,0.99255,3.07,0.41,9.7,5,"white","California",4
628,7,0.31,0.35,1.6,0.063,13,119,0.99184,3.22,0.5,10.7,5,"white","California",4
629,8,0.27,0.25,19.1,0.045,50,208,1.00051,3.05,0.5,9.2,6,"white","California",4
630,5.7,0.21,0.24,2.3,0.047,60,189,0.995,3.65,0.72,10.1,6,"white","California",4
631,7.7,0.31,0.26,7.8,0.031,23,90,0.9944,3.13,0.5,10.4,5,"white","California",4
633,5.6,0.23,0.25,8,0.043,31,101,0.99429,3.19,0.42,10.4,6,"white","California",4
635,6.6,0.23,0.3,14.9,0.051,33,118,0.99835,3.04,0.54,9,6,"white","California",4
638,7,0.27,0.32,6.8,0.047,47,193,0.9938,3.23,0.39,11.4,6,"white","California",4
639,5.8,0.22,0.25,1.5,0.024,21,109,0.99234,3.37,0.58,10.4,6,"white","California",4
642,10.1,0.31,0.35,1.6,0.075,9,28,0.99672,3.24,0.83,11.2,7,"red","California",2
643,7.9,0.41,0.37,4.5,0.03,40,114,0.992,3.17,0.54,12.4,7,"white","California",4
644,8.5,0.28,0.34,13.8,0.041,32,161,0.9981,3.13,0.4,9.9,6,"white","California",4
645,6.9,0.22,0.39,6,0.035,44,141,0.99123,3.11,0.33,12.5,6,"white","California",4
647,6.9,0.29,0.16,6.8,0.034,65,212,0.9955,3.08,0.39,9,6,"white","California",4
649,7.9,0.25,0.34,11.4,0.04,53,202,0.99708,3.11,0.57,9.6,6,"white","California",4
650,10.2,0.645,0.36,1.8,0.053,5,14,0.9982,3.17,0.42,10,6,"red","California",2
651,5.8,0.29,0.27,1.6,0.062,17,140,0.99138,3.23,0.35,11.1,6,"white","California",4
652,6.5,0.34,0.46,1,0.023,6,80,0.98865,3.15,0.54,12.9,6,"white","California",4
653,6.9,0.35,0.39,2.4,0.048,25,157,0.99133,3.2,0.54,11.1,7,"white","California",4
654,6.5,0.18,0.41,14.2,0.039,47,129,0.99678,3.28,0.72,10.3,7,"white","California",4
655,13,0.47,0.49,4.3,0.085,6,47,1.0021,3.3,0.68,12.7,6,"red","California",2
657,6.8,0.27,0.42,7.3,0.054,58,200,0.99556,3.12,0.49,9.4,6,"white","California",4
663,8.7,0.63,0.28,2.7,0.096,17,69,0.99734,3.26,0.63,10.2,6,"none","California",1
666,7.2,0.35,0.25,5.6,0.032,23,120,0.99334,2.93,0.66,10.3,7,"none","California",1
668,5,0.61,0.12,1.3,0.009,65,100,0.9874,3.26,0.37,13.5,5,"white","California",4
669,7.4,0.28,0.42,19.8,0.066,53,195,1,2.96,0.44,9.1,5,"white","California",4
672,6.1,0.32,0.33,10.7,0.036,27,98,0.99521,3.34,0.52,10.2,6,"white","California",4
674,6.2,0.46,0.17,1.6,0.073,7,11,0.99425,3.61,0.54,11.4,5,"red","California",2
675,9.4,0.43,0.24,2.8,0.092,14,45,0.998,3.19,0.73,10,6,"red","California",2
676,7.8,0.25,0.34,13.7,0.044,66,184,0.99976,3.22,0.75,8.9,5,"white","California",4
677,6.3,0.13,0.42,1.1,0.043,63,146,0.99066,3.13,0.72,11.2,7,"white","California",4
678,6.15,0.21,0.37,3.2,0.021,20,80,0.99076,3.39,0.47,12,5,"white","California",4
679,5.8,0.32,0.31,2.7,0.049,25,153,0.99067,3.44,0.73,12.2,7,"white","California",4
680,5.8,0.39,0.47,7.5,0.027,12,88,0.9907,3.38,0.45,14,6,"white","California",4
681,7.4,0.16,0.3,13.7,0.056,33,168,0.99825,2.9,0.44,8.7,7,"white","California",4
682,6.7,0.2,0.41,9.1,0.044,50,166,0.9954,3.14,0.58,9.8,6,"white","California",4
683,6.9,0.84,0.21,4.1,0.074,16,65,0.99842,3.53,0.72,9.233333333,6,"red","California",2
685,6.1,0.15,0.35,15.8,0.042,55,158,0.99642,3.24,0.37,10.6,5,"white","California",4
686,6.9,0.23,0.4,7.5,0.04,50,151,0.9927,3.11,0.27,11.4,6,"white","California",4
687,5.6,0.41,0.24,1.9,0.034,10,53,0.98815,3.32,0.5,13.5,7,"white","California",4
688,10,0.59,0.31,2.2,0.09,26,62,0.9994,3.18,0.63,10.2,6,"red","California",2
689,7.6,0.27,0.52,3.2,0.043,28,152,0.99129,3.02,0.53,11.4,6,"white","California",4
692,6.1,0.28,0.27,8,0.048,41,162,0.99498,3.21,0.51,9.9,5,"white","California",4
693,9.4,0.3,0.56,2.8,0.08,6,17,0.9964,3.15,0.92,11.7,8,"red","California",2
694,7.2,0.23,0.39,2.3,0.033,29,102,0.9908,3.26,0.54,12.3,7,"white","California",4
696,5.6,0.26,0.18,1.4,0.034,18,135,0.99174,3.32,0.35,10.2,6,"white","California",4
697,11.9,0.38,0.51,2,0.121,7,20,0.9996,3.24,0.76,10.4,6,"red","California",2
701,7.4,0.26,0.31,2.4,0.043,58,178,0.9941,3.42,0.68,10.6,6,"white","California",4
702,8.1,0.29,0.49,7.1,0.042,22,124,0.9944,3.14,0.41,10.8,6,"white","California",4
705,6.5,0.43,0.18,13.15,0.032,25,131,0.99565,3.23,0.51,10.7,5,"white","California",4
708,7,0.15,0.28,14.7,0.051,29,149,0.99792,2.96,0.39,9,7,"none","California",1
711,8.4,0.34,0.42,2.1,0.072,23,36,0.99392,3.11,0.78,12.4,6,"none","California",1
712,7.2,0.37,0.4,11.6,0.032,34,214,0.9963,3.1,0.51,9.8,6,"white","California",4
713,10.1,0.38,0.5,2.4,0.104,6,13,0.99643,3.22,0.65,11.6,7,"red","California",2
714,8.4,0.2,0.38,11.8,0.055,51,170,1.0004,3.34,0.82,8.9,6,"white","California",4
715,6.4,0.24,0.49,5.8,0.053,25,120,0.9942,3.01,0.98,10.5,6,"white","California",4
716,6.4,0.24,0.26,8.2,0.054,47,182,0.99538,3.12,0.5,9.5,5,"white","California",4
717,6.9,0.29,0.4,19.45,0.043,36,156,0.9996,2.93,0.47,8.9,5,"white","California",4
719,7.7,0.27,0.49,3.8,0.037,46,139,0.99116,3.04,0.38,11.6,6,"white","California",4
722,6.8,0.39,0.34,7.4,0.02,38,133,0.99212,3.18,0.44,12,7,"white","California",4
723,7,0.16,0.32,1.1,0.032,29,80,0.98972,3.23,0.36,12.1,6,"white","California",4
724,6,0.29,0.25,1.4,0.033,30,114,0.98794,3.08,0.43,13.2,6,"white","California",4
725,7.8,0.27,0.34,1.6,0.046,27,154,0.9927,3.05,0.45,10.5,6,"white","California",4
726,12.4,0.35,0.49,2.6,0.079,27,69,0.9994,3.12,0.75,10.4,6,"red","California",2
728,6.2,0.26,0.2,8,0.047,35,111,0.99445,3.11,0.42,10.4,6,"white","California",4
729,7.1,0.25,0.25,1.6,0.046,50,181,0.9925,3.2,0.42,11,7,"white","California",4
733,7,0.23,0.26,7.2,0.041,21,90,0.99509,3.22,0.55,9.5,6,"white","California",4
735,7,0.17,0.36,6.4,0.055,42,123,0.99318,3.11,0.5,11,8,"white","California",4
736,8,0.4,0.33,7.7,0.034,27,98,0.9935,3.18,0.41,12.2,7,"white","California",4
739,5,0.455,0.18,1.9,0.036,33,106,0.98746,3.21,0.83,14,7,"white","California",4
740,7.5,0.43,0.3,2.2,0.062,6,12,0.99495,3.44,0.72,11.5,7,"red","California",2
741,6.4,0.23,0.32,1.9,0.038,40,118,0.99074,3.32,0.53,11.8,7,"white","California",4
742,5.6,0.66,0,2.2,0.087,3,11,0.99378,3.71,0.63,12.8,7,"red","California",2
745,5.5,0.42,0.09,1.6,0.019,18,68,0.9906,3.33,0.51,11.4,7,"white","California",4
746,6.4,0.26,0.26,1.1,0.052,22,176,0.99304,3.09,0.54,9.3,5,"white","California",4
747,7.2,0.23,0.39,14.2,0.058,49,192,0.9979,2.98,0.48,9,7,"white","California",4
748,6.8,0.32,0.32,8.7,0.029,31,105,0.99146,3,0.34,12.3,7,"white","California",4
749,7,0.17,0.37,1.5,0.028,26,75,0.9922,3.3,0.46,10.8,7,"white","California",4
751,5.9,0.28,0.14,8.6,0.032,30,142,0.99542,3.28,0.44,9.5,6,"white","California",4
752,6.9,0.28,0.3,1.6,0.047,46,132,0.9918,3.35,0.38,11.1,7,"white","California",4
753,6,0.1,0.24,1.1,0.041,15,65,0.9927,3.61,0.61,10.3,7,"white","California",4
754,5.6,0.18,0.27,1.7,0.03,31,103,0.98892,3.35,0.37,12.9,6,"white","California",4
756,7.6,0.37,0.51,11.7,0.094,58,181,0.99776,2.91,0.51,9,5,"none","California",1
757,6.7,0.16,0.36,2,0.045,24,131,0.99284,3.3,0.59,10.5,6,"none","California",1
758,7,0.28,0.33,14.6,0.043,47,168,0.9994,3.34,0.67,8.8,6,"none","California",1
761,5.6,0.235,0.29,1.2,0.047,33,127,0.991,3.34,0.5,11,7,"white","California",4
762,10.6,0.48,0.64,2.2,0.111,6,20,0.997,3.26,0.66,11.7,6,"red","California",2
763,6.6,0.56,0.14,2.4,0.064,13,29,0.99397,3.42,0.62,11.7,7,"red","California",2
764,6,0.23,0.15,9.7,0.048,101,207,0.99571,3.05,0.3,9.1,5,"white","California",4
765,6.8,0.15,0.41,12.9,0.044,79.5,183,0.99742,3.24,0.78,10.2,6,"white","California",4
766,8.3,0.2,0.74,4.45,0.044,33,130,0.9924,3.25,0.42,12.2,6,"white","California",4
768,6.6,0.34,0.25,4.8,0.038,16,121,0.99198,3.36,0.71,12.6,6,"white","California",4
769,7.4,0.16,0.49,1.2,0.055,18,150,0.9917,3.23,0.47,11.2,6,"white","California",4
771,5.8,0.29,0.26,1.7,0.063,3,11,0.9915,3.39,0.54,13.5,6,"red","California",2
772,7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,8,"white","California",4
774,7.4,0.38,0.34,8.3,0.052,44,168,0.99627,3.11,0.52,9.2,5,"white","California",4
777,7.3,0.27,0.3,1.3,0.04,26,84,0.99222,3.28,0.53,10.7,6,"white","California",4
778,7.9,0.3,0.68,8.3,0.05,37.5,278,0.99316,3.01,0.51,12.3,7,"red","California",2
780,6.7,0.13,0.57,6.6,0.056,60,150,0.99548,2.96,0.43,9.4,6,"white","California",4
784,7.7,0.16,0.36,5.9,0.054,25,148,0.99578,3.25,0.54,10.2,6,"white","California",4
786,7.1,0.38,0.42,11.8,0.041,32,193,0.99624,3.04,0.49,10,6,"white","California",4
788,7.7,0.25,0.3,7.8,0.038,67,196,0.99555,3.1,0.5,10.1,5,"white","California",4
789,8.1,0.26,0.33,11.1,0.052,52.5,158,0.9976,3.03,0.49,10.2,7,"white","California",4
791,6.7,0.31,0.34,6.8,0.059,51,215,0.99538,3.33,0.56,10.3,5,"white","California",4
792,7.8,0.22,0.36,1.4,0.056,21,153,0.993,3.2,0.53,10.4,6,"white","California",4
795,6.8,0.3,0.26,20.3,0.037,45,150,0.99727,3.04,0.38,12.3,6,"white","California",4
797,6,0.28,0.27,15.5,0.036,31,134,0.99408,3.19,0.44,13,7,"white","California",4
798,5,0.27,0.4,1.2,0.076,42,124,0.99204,3.32,0.47,10.1,6,"white","California",4
803,6.2,0.31,0.23,3.3,0.052,34,113,0.99429,3.16,0.48,8.4,5,"white","California",4
804,7.7,0.32,0.61,11.8,0.041,66,188,0.99794,3,0.54,9.3,5,"white","California",4
806,6,0.2,0.26,6.8,0.049,22,93,0.9928,3.15,0.42,11,6,"white","California",4
807,7,0.24,0.35,1,0.032,42,104,0.98988,3.16,0.37,11.7,7,"white","California",4
808,9.4,0.5,0.34,3.6,0.082,5,14,0.9987,3.29,0.52,10.7,6,"red","California",2
809,6.1,0.15,0.4,1.2,0.03,19,84,0.98926,3.19,0.96,13,6,"none","California",1
811,7,0.21,0.22,5.1,0.048,38,168,0.9945,3.34,0.49,10.4,6,"none","California",1
814,6,0.27,0.19,1.7,0.02,24,110,0.9898,3.32,0.47,12.6,7,"none","California",1
816,9.2,0.67,0.1,3,0.091,12,48,0.99888,3.31,0.54,9.5,6,"red","California",2
818,6.8,0.18,0.28,9.8,0.039,29,113,0.99406,3.11,0.45,10.9,7,"white","California",4
819,7.3,0.13,0.31,2.3,0.054,22,104,0.9924,3.24,0.92,11.5,7,"white","California",4
821,6,0.17,0.21,6,0.05,26,134,0.9939,3.08,0.54,9.8,6,"white","California",4
824,6.2,0.76,0.01,3.2,0.041,18,120,0.99026,3.2,0.94,13.7,7,"white","California",4
825,6,0.33,0.2,1.8,0.031,49,159,0.9919,3.41,0.53,11,6,"white","California",4
826,6.1,0.16,0.37,1.1,0.031,37,97,0.9922,3.4,0.58,10.5,6,"white","California",4
827,5.6,0.15,0.31,5.3,0.038,8,79,0.9923,3.3,0.39,10.5,6,"white","California",4
828,7.1,0.16,0.44,2.5,0.068,17,31,0.99328,3.35,0.54,12.4,6,"red","California",2
831,8.8,0.3,0.38,2.3,0.06,19,72,0.99543,3.39,0.72,11.8,6,"red","California",2
832,7,0.69,0,1.9,0.114,3,10,0.99636,3.35,0.6,9.7,6,"red","California",2
833,7.4,0.25,0.37,6.9,0.02,14,93,0.9939,3,0.48,10.7,7,"white","California",4
834,6.9,0.22,0.37,15,0.053,59,178,0.9992,3.37,0.82,9.5,7,"white","California",4
835,6.7,0.46,0.18,2.4,0.034,25,98,0.9896,3.08,0.44,12.6,7,"none","California",1
838,7.2,0.22,0.24,1.4,0.041,17,159,0.99196,3.25,0.53,11.2,6,"none","California",1
839,7.2,0.28,0.38,2,0.052,23,156,0.9912,3.13,0.52,11.1,5,"none","California",1
840,8.1,0.3,0.49,8.1,0.037,26,174,0.9943,3.1,0.3,11.2,7,"none","California",1
841,6.6,0.14,0.44,1.6,0.042,47,140,0.993,3.32,0.51,10.2,6,"none","California",1
842,8.2,0.74,0.09,2,0.067,5,10,0.99418,3.28,0.57,11.8,6,"red","California",2
843,5.5,0.62,0.33,1.7,0.037,24,118,0.98758,3.15,0.39,13.55,6,"white","California",4
844,5.6,0.31,0.78,13.9,0.074,23,92,0.99677,3.39,0.48,10.5,6,"red","California",2
845,5.9,0.34,0.31,2,0.03,38,142,0.98892,3.4,0.41,12.9,7,"white","California",4
846,11.6,0.32,0.55,2.8,0.081,35,67,1.0002,3.32,0.92,10.8,7,"red","California",2
847,6.8,0.24,0.29,9.5,0.042,56,157,0.99586,3.11,0.51,10.1,6,"white","California",4
848,6.2,0.3,0.21,1.1,0.032,31,111,0.9889,2.97,0.42,12.2,6,"white","California",4
849,6,0.2,0.26,1.1,0.033,38,67,0.98954,3.14,0.38,11.5,6,"white","California",4
851,7.3,0.205,0.31,1.7,0.06,34,110,0.9963,3.72,0.69,10.5,6,"white","California",4
852,10.2,0.49,0.63,2.9,0.072,10,26,0.9968,3.16,0.78,12.5,7,"red","California",2
854,6.8,0.28,0.29,11.9,0.052,51,149,0.99544,3.02,0.58,10.4,6,"white","California",4
855,7.8,0.17,0.5,1.3,0.045,35,140,0.9904,3.16,0.4,12,6,"white","California",4
856,6.2,0.25,0.38,7.9,0.045,54,208,0.99572,3.17,0.46,9.1,5,"white","California",4
857,6.8,0.34,0.36,8.9,0.029,44,128,0.99318,3.28,0.35,11.95,7,"white","California",4
859,6,0.26,0.33,4.35,0.04,15,80,0.98934,3.29,0.5,12.7,6,"white","California",4
860,6.9,0.36,0.28,13.55,0.048,51,189,0.99782,3,0.6,9.5,7,"white","California",4
861,7.8,0.29,0.22,9.5,0.056,44,213,0.99715,3.08,0.61,9.3,6,"white","California",4
864,7.6,0.31,0.27,8.8,0.021,57,156,0.99442,3.08,0.38,11,7,"none","California",1
865,6.6,0.26,0.21,2.9,0.026,48,126,0.99089,3.22,0.38,11.3,7,"none","California",1
866,8.1,0.3,0.49,12.3,0.049,50,144,0.9971,3.09,0.57,10.2,7,"none","California",1
870,9.7,0.31,0.47,1.6,0.062,13,33,0.9983,3.27,0.66,10,6,"red","California",2
874,6.6,0.64,0.28,4.4,0.032,19,78,0.99036,3.11,0.62,12.9,6,"white","California",4
875,7,0.59,0,1.7,0.052,3,8,0.996,3.41,0.47,10.3,5,"red","California",2
876,7.7,0.11,0.34,14.05,0.04,41,114,0.99634,3.07,0.59,11,7,"white","California",4
878,7.1,0.2,0.31,6.85,0.053,32,211,0.99587,3.31,0.59,10.4,6,"white","California",4
