ID,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,type,location,type_numeric
267,0.228813559,0.176470588,0.168674699,0.381877023,0.091133005,0.711711712,0.737373737,0.420008624,0.356589147,0.166666667,0.330578512,6,WHITE,CALIFORNIA,3
269,0.296610169,0.31372549,0.180722892,0.03236246,0.174876847,0.288288288,0.245791246,0.422164726,0.534883721,0.377192982,0.247933884,6,RED,CALIFORNIA,2
271,0.262711864,0.196078431,0.186746988,0.210355987,0.07635468,0.414414414,0.545454545,0.322984045,0.441860465,0.307017544,0.429752066,7,WHITE,CALIFORNIA,3
272,0.338983051,0.215686275,0.21686747,0.126213592,0.036945813,0.171171171,0.646464646,0.220353601,0.263565891,0.385964912,0.644628099,6,WHITE,CALIFORNIA,3
273,0.262711864,0.31372549,0.102409639,0.394822006,0.0591133,0.522522523,0.606060606,0.449762829,0.279069767,0.236842105,0.231404959,5,WHITE,CALIFORNIA,3
280,0.237288136,0.147058824,0.156626506,0.019417476,0.088669951,0.135135135,0.410774411,0.271237602,0.496124031,0.333333333,0.330578512,6,WHITE,CALIFORNIA,3
281,0.228813559,0.245098039,0.144578313,0.446601942,0.096059113,0.171171171,0.303030303,0.321259163,0.263565891,0.070175439,0.578512397,8,WHITE,CALIFORNIA,3
283,0.186440678,0.098039216,0.186746988,0.022653722,0.066502463,0.117117117,0.232323232,0.161276412,0.480620155,0.315789474,0.512396694,8,WHITE,CALIFORNIA,3
284,0.322033898,0.088235294,0.210843373,0.029126214,0.093596059,0.378378378,0.498316498,0.271237602,0.496124031,0.412280702,0.512396694,6,WHITE,CALIFORNIA,3
285,0.101694915,0.294117647,0.006024096,0.029126214,0.096059113,0.225225225,0.181818182,0.160845192,0.759689922,0.464912281,0.991735537,6,RED,CALIFORNIA,2
286,0.330508475,0.166666667,0.180722892,0.229773463,0.071428571,0.594594595,0.63973064,0.363949978,0.294573643,0.245614035,0.347107438,5,WHITE,CALIFORNIA,3
287,0.322033898,0.156862745,0.265060241,0.100323625,0.068965517,0.432432432,0.471380471,0.172056921,0.263565891,0.131578947,0.595041322,6,WHITE,CALIFORNIA,3
288,0.322033898,0.147058824,0.240963855,0.145631068,0.140394089,0.117117117,0.286195286,0.335058215,0.348837209,0.50877193,0.280991736,5,WHITE,CALIFORNIA,3
289,0.211864407,0.323529412,0.13253012,0.213592233,0.064039409,0.198198198,0.373737374,0.198792583,0.372093023,0.149122807,0.651239669,7,WHITE,CALIFORNIA,3
292,0.279661017,0.147058824,0.138554217,0.090614887,0.071428571,0.198198198,0.356902357,0.192324278,0.255813953,0.131578947,0.55647383,6,WHITE,CALIFORNIA,3
293,0.296610169,0.107843137,0.295180723,0.480582524,0.120689655,0.441441441,0.430976431,0.547218629,0.542635659,0.122807018,0.181818182,7,WHITE,CALIFORNIA,3
294,0.152542373,0.161764706,0.192771084,0.012944984,0.093596059,0.207207207,0.491582492,0.241052178,0.310077519,0.175438596,0.214876033,6,WHITE,CALIFORNIA,3
296,0.254237288,0.107843137,0.427710843,0.54368932,0.081280788,0.18018018,0.363636364,0.462699439,0.100775194,0.245614035,0.247933884,6,WHITE,CALIFORNIA,3
297,0.211864407,0.264705882,0.180722892,0.161812298,0.064039409,0.063063063,0.306397306,0.241052178,0.426356589,0.166666667,0.495867769,7,WHITE,CALIFORNIA,3
298,0.262711864,0.137254902,0.259036145,0.184466019,0.081280788,0.297297297,0.367003367,0.250970246,0.255813953,0.254385965,0.462809917,6,WHITE,CALIFORNIA,3
300,0.262711864,0.107843137,0.210843373,0.414239482,0.071428571,0.432432432,0.377104377,0.360068995,0.217054264,0.359649123,0.446280992,6,WHITE,CALIFORNIA,3
301,0.279661017,0.598039216,0.048192771,0.045307443,0.133004926,0.369369369,0.154882155,0.386804657,0.542635659,0.333333333,0.363636364,6,RED,CALIFORNIA,2
302,0.228813559,0.156862745,0.192771084,0.223300971,0.071428571,0.423423423,0.663299663,0.374730487,0.565891473,0.280701754,0.280991736,7,WHITE,CALIFORNIA,3
303,0.296610169,0.254901961,0.198795181,0.058252427,0.13546798,0.18018018,0.104377104,0.348857266,0.488372093,0.48245614,0.67768595,7,RED,CALIFORNIA,2
304,0.372881356,0.068627451,0.289156627,0.064724919,0.10591133,0.207207207,0.61952862,0.340232859,0.604651163,0.201754386,0.479338843,7,WHITE,CALIFORNIA,3
305,0.262711864,0.147058824,0.198795181,0.391585761,0.115763547,0.387387387,0.548821549,0.469598965,0.542635659,0.175438596,0.297520661,6,WHITE,CALIFORNIA,3
308,0.203389831,0.254901961,0.15060241,0.368932039,0.123152709,0.288288288,0.555555556,0.456231134,0.325581395,0.298245614,0.115702479,6,WHITE,CALIFORNIA,3
309,0.533898305,0.343137255,0.240963855,0.061488673,0.204433498,0.108108108,0.154882155,0.484260457,0.387596899,0.368421053,0.330578512,7,RED,CALIFORNIA,2
310,0.161016949,0.181372549,0.168674699,0.200647249,0.066502463,0.405405405,0.484848485,0.253557568,0.496124031,0.192982456,0.462809917,7,WHITE,CALIFORNIA,3
312,0.084745763,0.205882353,0.138554217,0.012944984,0.086206897,0.333333333,0.585858586,0.091849935,0.434108527,0.105263158,0.644628099,6,WHITE,CALIFORNIA,3
314,0.220338983,0.088235294,0.180722892,0.067961165,0.061576355,0.288288288,0.400673401,0.190168176,0.240310078,0.236842105,0.396694215,6,WHITE,CALIFORNIA,3
315,0.237288136,0.18627451,0.180722892,0.038834951,0.039408867,0.117117117,0.494949495,0.245364381,0.441860465,0.350877193,0.41322314,6,WHITE,CALIFORNIA,3
316,0.338983051,0.166666667,0.168674699,0.210355987,0.07635468,0.405405405,0.582491582,0.357912893,0.325581395,0.333333333,0.347107438,6,WHITE,CALIFORNIA,3
317,0.296610169,0.137254902,0.186746988,0.051779935,0.022167488,0.396396396,0.249158249,0.09702458,0.263565891,0.105263158,0.809917355,7,WHITE,CALIFORNIA,3
322,0.220338983,0.205882353,0.108433735,0.462783172,0.07635468,0.18018018,0.37037037,0.442000862,0.325581395,0.245614035,0.198347107,5,WHITE,CALIFORNIA,3
323,0.254237288,0.029411765,0.162650602,0.25566343,0.086206897,0.396396396,0.32996633,0.320396723,0.372093023,0.131578947,0.314049587,6,WHITE,CALIFORNIA,3
325,0.220338983,0.156862745,0.15060241,0.631067961,0.18226601,0.306306306,0.508417508,0.545493747,0.348837209,0.245614035,0.181818182,5,WHITE,CALIFORNIA,3
326,0.296610169,0.323529412,0.144578313,0.197411003,0.118226601,0.36036036,0.528619529,0.335920655,0.372093023,0.166666667,0.314049587,6,WHITE,CALIFORNIA,3
327,0.220338983,0.12745098,0.204819277,0.496763754,0.07635468,0.495495495,0.457912458,0.416990082,0.302325581,0.140350877,0.429752066,5,WHITE,CALIFORNIA,3
328,0.177966102,0.147058824,0.168674699,0.25566343,0.091133005,0.324324324,0.457912458,0.310909875,0.395348837,0.271929825,0.429752066,6,WHITE,CALIFORNIA,3
331,0.288135593,0.147058824,0.228915663,0.44012945,0.120689655,0.486486486,0.632996633,0.465286762,0.286821705,0.192982456,0.165289256,6,WHITE,CALIFORNIA,3
332,0.525423729,0.294117647,0.228915663,0.029126214,0.39408867,0.234234234,0.282828283,0.518758085,0.333333333,0.377192982,0.082644628,5,RED,CALIFORNIA,2
334,0.43220339,0.12745098,0.204819277,0.207119741,0.068965517,0.288288288,0.484848485,0.391979301,0.294573643,0.201754386,0.280991736,6,WHITE,CALIFORNIA,3
335,0.211864407,0.019607843,0.144578313,0.171521036,0.073891626,0.216216216,0.34006734,0.344976283,0.674418605,0.236842105,0.41322314,7,WHITE,CALIFORNIA,3
336,0.211864407,0.18627451,0.295180723,0.01618123,0.133004926,0.306306306,0.28956229,0.172056921,0.511627907,0.175438596,0.694214876,6,WHITE,CALIFORNIA,3
340,0.279661017,0.5,0.012048193,0.051779935,0.179802956,0.207207207,0.296296296,0.445450625,0.643410853,0.271929825,0.280991736,6,RED,CALIFORNIA,2
342,0.211864407,0.088235294,0.192771084,0.113268608,0.07635468,0.324324324,0.373737374,0.203104787,0.403100775,0.184210526,0.545454545,6,WHITE,CALIFORNIA,3
343,0.245762712,0.147058824,0.186746988,0.045307443,0.091133005,0.261261261,0.303030303,0.236739974,0.472868217,0.368421053,0.446280992,8,WHITE,CALIFORNIA,3
344,0.737288136,0.196078431,0.325301205,0.051779935,0.179802956,0.099099099,0.077441077,0.542906425,0.302325581,1,0.297520661,7,RED,CALIFORNIA,2
345,0.254237288,0.176470588,0.289156627,0.177993528,0.098522167,0.486486486,0.592592593,0.375592928,0.379844961,0.201754386,0.231404959,6,WHITE,CALIFORNIA,3
346,0.245762712,0.284313725,0.246987952,0.181229773,0.128078818,0.189189189,0.481481481,0.35316947,0.341085271,0.219298246,0.26446281,6,WHITE,CALIFORNIA,3
347,0.271186441,0.039215686,0.174698795,0.310679612,0.073891626,0.36036036,0.30976431,0.367830962,0.364341085,0.140350877,0.297520661,8,WHITE,CALIFORNIA,3
351,0.296610169,0.176470588,0.198795181,0.555016181,0.098522167,0.364864865,0.636363636,0.555843036,0.263565891,0.192982456,0.181818182,7,WHITE,CALIFORNIA,3
352,0.245762712,0.245098039,0.295180723,0.029126214,0.389162562,0.171171171,0.296296296,0.184993532,0.302325581,0.245614035,0.561983471,6,WHITE,CALIFORNIA,3
354,0.186440678,0.176470588,0.174698795,0.077669903,0.078817734,0.324324324,0.464646465,0.100474342,0.387596899,0.149122807,0.79338843,7,WHITE,CALIFORNIA,3
355,0.313559322,0.176470588,0.15060241,0.03236246,0.071428571,0.252252252,0.414141414,0.259163433,0.565891473,0.298245614,0.396694215,6,WHITE,CALIFORNIA,3
356,0.593220339,0.31372549,0.246987952,0.048543689,0.184729064,0.054054054,0.037037037,0.486847779,0.279069767,0.394736842,0.214876033,6,RED,CALIFORNIA,2
358,0.203389831,0.088235294,0.180722892,0.012944984,0.068965517,0.117117117,0.245791246,0.253988788,0.604651163,0.280701754,0.380165289,6,WHITE,CALIFORNIA,3
359,0.245762712,0.068627451,0.228915663,0.03236246,0.068965517,0.171171171,0.262626263,0.144458818,0.286821705,0.271929825,0.561983471,6,WHITE,CALIFORNIA,3
360,0.245762712,0.245098039,0.204819277,0.220064725,0.066502463,0.342342342,0.397306397,0.177662786,0.209302326,0.087719298,0.727272727,8,WHITE,CALIFORNIA,3
362,0.118644068,0.225490196,0.120481928,0.055016181,0.044334975,0.234234234,0.373737374,0.075463562,0.651162791,0.201754386,0.826446281,7,WHITE,CALIFORNIA,3
363,0.355932203,0.117647059,0.240963855,0.145631068,0.113300493,0.36036036,0.542087542,0.35316947,0.356589147,0.157894737,0.429752066,7,WHITE,CALIFORNIA,3
364,0.288135593,0.18627451,0.168674699,0.469255663,0.091133005,0.045045045,0.117845118,0.411384217,0.348837209,0.149122807,0.479338843,6,WHITE,CALIFORNIA,3
366,0.237288136,0.196078431,0.138554217,0.313915858,0.098522167,0.396396396,0.61952862,0.449762829,0.310077519,0.254385965,0.132231405,5,WHITE,CALIFORNIA,3
368,0.245762712,0.156862745,0.174698795,0.197411003,0.071428571,0.477477477,0.407407407,0.262613195,0.472868217,0.210526316,0.595041322,7,WHITE,CALIFORNIA,3
369,0.313559322,0.264705882,0.222891566,0.058252427,0.140394089,0.252252252,0.279461279,0.109098749,0.325581395,0.175438596,0.776859504,6,WHITE,CALIFORNIA,3
370,0.279661017,0.098039216,0.156626506,0.019417476,0.078817734,0.171171171,0.218855219,0.236739974,0.248062016,0.456140351,0.314049587,6,WHITE,CALIFORNIA,3
373,0.288135593,0.117647059,0.36746988,0.501618123,0.083743842,0.117117117,0.326599327,0.49978439,0.263565891,0.122807018,0.198347107,6,WHITE,CALIFORNIA,3
374,0.220338983,0.137254902,0.192771084,0.365695793,0.140394089,0.504504505,0.511784512,0.521345408,0.682170543,0.184210526,0.165289256,6,WHITE,CALIFORNIA,3
375,0.449152542,0.700980392,0,0.061488673,0.214285714,0.09009009,0.067340067,0.529969815,0.488372093,0.535087719,0.231404959,6,RED,CALIFORNIA,2
376,0.237288136,0.039215686,0.15060241,0.022653722,0.073891626,0.18018018,0.420875421,0.173781803,0.372093023,0.201754386,0.52892562,7,WHITE,CALIFORNIA,3
377,0.279661017,0.274509804,0.240963855,0.040453074,0.0591133,0.225225225,0.377104377,0.096162139,0.372093023,0.201754386,0.909090909,7,WHITE,CALIFORNIA,3
379,0.288135593,0.156862745,0.180722892,0.01618123,0.068965517,0.09009009,0.2996633,0.087537732,0.186046512,0.122807018,0.743801653,6,WHITE,CALIFORNIA,3
380,0.305084746,0.205882353,0.168674699,0.307443366,0.056650246,0.378378378,0.444444444,0.344545063,0.294573643,0.219298246,0.429752066,6,WHITE,CALIFORNIA,3
381,0.322033898,0.12745098,0.295180723,0.058252427,0.093596059,0.171171171,0.417508418,0.201379905,0.333333333,0.228070175,0.512396694,5,WHITE,CALIFORNIA,3
382,0.194915254,0.196078431,0.096385542,0.019417476,0.125615764,0.315315315,0.404040404,0.276843467,0.317829457,0.210526316,0.115702479,6,WHITE,CALIFORNIA,3
385,0.186440678,0.196078431,0.144578313,0.553398058,0.093596059,0.369369369,0.353535354,0.510996119,0.294573643,0.201754386,0.148760331,6,WHITE,CALIFORNIA,3
386,0.194915254,0.235294118,0.144578313,0.025889968,0.066502463,0.333333333,0.397306397,0.115998275,0.441860465,0.175438596,0.727272727,7,WHITE,CALIFORNIA,3
387,0.389830508,0.205882353,0.240963855,0.03236246,0.142857143,0.063063063,0.047138047,0.384648555,0.519379845,0.333333333,0.41322314,5,RED,CALIFORNIA,2
388,0.457627119,0.196078431,0.246987952,0.009708738,0.081280788,0.117117117,0.178451178,0.21949116,0.186046512,0.026315789,0.41322314,6,WHITE,CALIFORNIA,3
389,0.203389831,0.303921569,0.144578313,0.132686084,0.068965517,0.396396396,0.444444444,0.199655024,0.395348837,0.184210526,0.52892562,7,WHITE,CALIFORNIA,3
393,0.288135593,0.166666667,0.192771084,0.025889968,0.110837438,0.207207207,0.333333333,0.191030617,0.348837209,0.228070175,0.512396694,6,WHITE,CALIFORNIA,3
394,0.313559322,0.098039216,0.271084337,0.126213592,0.078817734,0.594594595,0.511784512,0.241052178,0.224806202,0.140350877,0.429752066,6,WHITE,CALIFORNIA,3
395,0.711864407,0.254901961,0.301204819,0.055016181,0.140394089,0.081081081,0.050505051,0.555843036,0.310077519,0.842105263,0.198347107,6,RED,CALIFORNIA,2
396,0.279661017,0.519607843,0.012048193,0.058252427,0.177339901,0.144144144,0.272727273,0.445881846,0.589147287,0.333333333,0.280991736,6,RED,CALIFORNIA,2
397,0.771186441,0.264705882,0.295180723,0.165048544,0.140394089,0.036036036,0.097643098,0.616213885,0.372093023,0.385964912,0.661157025,7,RED,CALIFORNIA,2
398,0.288135593,0.225490196,0.210843373,0.210355987,0.091133005,0.396396396,0.579124579,0.361793877,0.325581395,0.271929825,0.280991736,5,WHITE,CALIFORNIA,3
401,0.398305085,0.495098039,0.108433735,0.045307443,0.169950739,0.036036036,0.080808081,0.413540319,0.372093023,0.228070175,0.297520661,6,RED,CALIFORNIA,2
402,0.110169492,0.083333333,0.13253012,0.161812298,0.093596059,0.369369369,0.471380471,0.271237602,0.356589147,0.289473684,0.314049587,6,WHITE,CALIFORNIA,3
403,0.330508475,0.147058824,0.186746988,0.323624595,0.071428571,0.522522523,0.606060606,0.422164726,0.310077519,0.289473684,0.247933884,6,none,CALIFORNIA,1
404,0.271186441,0.049019608,0.222891566,0.393203883,0.081280788,0.315315315,0.333333333,0.375161708,0.255813953,0.289473684,0.446280992,6,WHITE,CALIFORNIA,3
410,0.169491525,0.18627451,0.240963855,0.01618123,0.165024631,0.414414414,0.417508418,0.204398448,0.317829457,0.201754386,0.380165289,6,WHITE,CALIFORNIA,3
411,0.288135593,0.156862745,0.174698795,0.048543689,0.068965517,0.324324324,0.323232323,0.210866753,0.426356589,0.368421053,0.495867769,7,WHITE,CALIFORNIA,3
416,0.203389831,0.078431373,0.204819277,0.03236246,0.071428571,0.756756757,0.494949495,0.163432514,0.472868217,0.561403509,0.661157025,7,none,CALIFORNIA,1
419,0.211864407,0.137254902,0.13253012,0.158576052,0.073891626,0.27027027,0.410774411,0.252263907,0.310077519,0.210526316,0.396694215,6,WHITE,CALIFORNIA,3
420,0.237288136,0.519607843,0.006024096,0.038834951,0.174876847,0.063063063,0.063973064,0.446313066,0.751937984,0.447368421,0.41322314,5,RED,CALIFORNIA,2
421,0.228813559,0.254901961,0.162650602,0.067961165,0.142857143,0.063063063,0.127946128,0.290211298,0.379844961,0.298245614,0.661157025,6,RED,CALIFORNIA,2
422,0.618644068,0.225490196,0.319277108,0.048543689,0.125615764,0.018018018,0.013468013,0.371280724,0.23255814,0.535087719,0.479338843,7,RED,CALIFORNIA,2
423,0.389830508,0.18627451,0.180722892,0.048543689,0.068965517,0.315315315,0.414141414,0.161276412,0.131782946,0.070175439,0.573002755,6,WHITE,CALIFORNIA,3
424,0.279661017,0.18627451,0.162650602,0.313915858,0.078817734,0.225225225,0.363636364,0.269081501,0.248062016,0.263157895,0.578512397,7,WHITE,CALIFORNIA,3
425,0.101694915,0.245098039,0.096385542,0.025889968,0.098522167,0.081081081,0.306397306,0.197930142,0.589147287,0.192982456,0.446280992,6,WHITE,CALIFORNIA,3
431,0.525423729,0.470588235,0.144578313,0.048543689,0.172413793,0.162162162,0.175084175,0.517033204,0.356589147,0.298245614,0.347107438,6,RED,CALIFORNIA,2
433,0.313559322,0.225490196,0.144578313,0.207119741,0.054187192,0.243243243,0.454545455,0.295817163,0.341085271,0.140350877,0.429752066,7,WHITE,CALIFORNIA,3
434,0.220338983,0.12745098,0.168674699,0.16828479,0.093596059,0.252252252,0.31986532,0.24450194,0.333333333,0.157894737,0.495867769,6,WHITE,CALIFORNIA,3
435,0.271186441,0.039215686,0.192771084,0.210355987,0.120689655,0.189189189,0.279461279,0.409228116,0.441860465,0.140350877,0.198347107,6,WHITE,CALIFORNIA,3
436,0.279661017,0.37254902,0.138554217,0.420711974,0.088669951,0.387387387,0.626262626,0.473911169,0.302325581,0.271929825,0.231404959,5,WHITE,CALIFORNIA,3
438,0.203389831,0.176470588,0.192771084,0.472491909,0.054187192,0.567567568,0.602693603,0.484691677,0.457364341,0.342105263,0.231404959,5,WHITE,CALIFORNIA,3
439,0.36440678,0.117647059,0.21686747,0.291262136,0.086206897,0.558558559,0.525252525,0.42647693,0.294573643,0.210526316,0.330578512,6,WHITE,CALIFORNIA,3
440,0.305084746,0.509803922,0.156626506,0.045307443,0.18226601,0.144144144,0.286195286,0.39025442,0.441860465,0.298245614,0.297520661,6,RED,CALIFORNIA,2
442,0.271186441,0.235294118,0.174698795,0.13592233,0.066502463,0.36036036,0.484848485,0.197067702,0.511627907,0.184210526,0.694214876,6,WHITE,CALIFORNIA,3
443,0.288135593,0.088235294,0.222891566,0.200647249,0.123152709,0.414414414,0.410774411,0.263475636,0.279069767,0.210526316,0.495867769,7,WHITE,CALIFORNIA,3
444,0.516949153,0.31372549,0.319277108,0.194174757,0.216748768,0.045045045,0.043771044,0.495472186,0.426356589,0.526315789,0.611570248,7,RED,CALIFORNIA,2
445,0.322033898,0.323529412,0.198795181,0.058252427,0.169950739,0.045045045,0.057239057,0.370418284,0.449612403,0.315789474,0.52892562,5,RED,CALIFORNIA,2
446,0.381355932,0.117647059,0.445783133,0.121359223,0.086206897,0.288288288,0.417508418,0.228115567,0.410852713,0.175438596,0.694214876,6,WHITE,CALIFORNIA,3
447,0.220338983,0.294117647,0.084337349,0.048543689,0.071428571,0.126126126,0.063973064,0.346269944,0.558139535,0.377192982,0.512396694,6,RED,CALIFORNIA,2
449,0.296610169,0.166666667,0.21686747,0.401294498,0.100985222,0.306306306,0.653198653,0.495472186,0.248062016,0.210526316,0.148760331,7,WHITE,CALIFORNIA,3
451,0.194915254,0.137254902,0.240963855,0.037216828,0.054187192,0.216216216,0.353535354,0.10996119,0.240310078,0.070175439,0.628099174,7,WHITE,CALIFORNIA,3
452,0.245762712,0.156862745,0.277108434,0.048543689,0.0591133,0.162162162,0.353535354,0.144027598,0.294573643,0.350877193,0.644628099,6,WHITE,CALIFORNIA,3
453,0.254237288,0.176470588,0.277108434,0.245954693,0.068965517,0.432432432,0.562289562,0.383786115,0.348837209,0.219298246,0.214876033,5,WHITE,CALIFORNIA,3
454,0.161016949,0.176470588,0.144578313,0.553398058,0.123152709,0.198198198,0.397306397,0.457956016,0.449612403,0.245614035,0.347107438,5,WHITE,CALIFORNIA,3
455,0.542372881,0.254901961,0.289156627,0.045307443,0.10591133,0.036036036,0.01010101,0.322121604,0.372093023,0.412280702,0.67768595,7,RED,CALIFORNIA,2
456,0.559322034,0.323529412,0.331325301,0.080906149,0.165024631,0.189189189,0.161616162,0.538594222,0.333333333,0.587719298,0.314049587,6,RED,CALIFORNIA,2
457,0.279661017,0.117647059,0.186746988,0.199029126,0.108374384,0.279279279,0.69023569,0.37774903,0.457364341,0.324561404,0.396694215,6,WHITE,CALIFORNIA,3
458,0.245762712,0.196078431,0.204819277,0.265372168,0.096059113,0.279279279,0.353535354,0.320827943,0.410852713,0.280701754,0.495867769,7,WHITE,CALIFORNIA,3
459,0.449152542,0.196078431,0.277108434,0.268608414,0.25862069,0.018018018,0.01010101,0.513152221,0.356589147,0.333333333,0.479338843,6,RED,CALIFORNIA,2
461,0.13559322,0.490196078,0.048192771,0.038834951,0.123152709,0.171171171,0.084175084,0.333333333,0.604651163,0.368421053,0.363636364,6,RED,CALIFORNIA,2
464,0.271186441,0.156862745,0.180722892,0.113268608,0.07635468,0.36036036,0.696969697,0.241052178,0.434108527,0.236842105,0.628099174,6,WHITE,CALIFORNIA,3
466,0.203389831,0.264705882,0.15060241,0.572815534,0.103448276,0.243243243,0.592592593,0.532557137,0.317829457,0.350877193,0.214876033,6,WHITE,CALIFORNIA,3
